mu,binarization_residual,is_binarized,energy,binary_cut_value,gradient_norm,theta_0,theta_1,theta_2,hess_eig_0,hess_eig_1,hess_eig_2
0.28309404702351176,0.821855708872239,0,-1.299343511039876,2.0,0.00043579961429032716,-2.2079989792114496,2.1769318782445324,-0.012646807994839613,0.01714754073207607,1.134621412571021,1.9220512301722632
0.28609504752376186,0.8208772693264992,0,-1.2973625075672044,2.0,0.00043658415620987956,-2.2087992783491814,2.1786472341573173,-0.012257404409124326,0.017708503700174263,1.130594689944333,1.9272733867343783
0.289096048024012,0.8198922846107758,0,-1.2953850898767745,2.0,0.000436776995699471,-2.2096034645545504,2.1803698034788033,-0.011867893230105368,0.01828177175172823,1.1265642787364842,1.9325120444604118
0.2920970485242621,0.8189012107497045,0,-1.2934112758629785,2.0,0.0004363767425741983,-2.2104124397781346,2.1820987434597425,-0.011478965953951738,0.018867478655950884,1.1225301891732553,1.9377672278514524
0.29509804902451225,0.8179044991761727,0,-1.2914410835306889,2.0,0.0004353842849509037,-2.211227091460194,2.183833227573023,-0.011091297862059432,0.01946575853966248,1.1184924308619,1.9430389630169047
0.29809904952476235,0.8169025950101798,0,-1.2894745310057085,2.0,0.00043380279392692936,-2.212048289840004,2.185572448345361,-0.010705545996641783,0.020076746008530086,1.1144510125724945,1.9483272778628258
0.3011000500250125,0.8158959353699693,0,-1.2875116365451778,2.0,0.0004316377140847091,-2.2128768853607905,2.1873156200801054,-0.010322347231721664,0.020700576267884796,1.1104059420328758,1.9536322022670731
0.3041010505252626,0.8148849477257603,0,-1.285552418547782,2.0,0.00042889673978296775,-2.213713706184717,2.189061981455862,-0.009942316449985644,0.021337385241735823,1.1063572257391106,1.9589537682396965
0.30710205102551275,0.8138700483058852,0,-1.2835968955636872,2.0,0.0004255897773049048,-2.2145595558311157,2.190810797987005,-0.009566044834840972,0.021987309688603362,1.1023048687834134,1.9642920100671617
0.3101030515257629,0.8128516405651078,0,-1.2816450863040683,2.0,0.0004217288930762734,-2.2154152109509764,2.1925613643325867,-0.00919409828673962,0.022650487312908273,1.0982488747010284,1.9696469644392833
0.313104052026013,0.8118301137241228,0,-1.2796970096501408,2.0,0.00041732824826844634,-2.2162814192491664,2.1943130064418717,-0.008827015971456171,0.02332705687071196,1.094189245337335,1.9750186705579518
